(12, 7, 3, 4.47213595499958)
(12, 7, 5, 6.0)
(12, 7, 13, 3.1622776601683795)
(12, 7, 19, 6.4031242374328485)
(13, 7, 4, 3.605551275463989)
(14, 7, 5, 6.0)
(15, 7, 5, 6.0)
(16, 7, 3, 5.830951894845301)
(17, 7, 1, 6.324555320336759)
(17, 7, 3, 5.385164807134504)
(17, 7, 17, 6.4031242374328485)
(18, 7, 3, 5.0)
(18, 7, 5, 6.082762530298219)
(18, 7, 17, 5.0)
(19, 7, 1, 5.0)
(19, 7, 17, 5.830951894845301)
(20, 7, 1, 5.385164807134504)
(20, 7, 4, 4.0)
(20, 7, 5, 3.1622776601683795)
(20, 7, 19, 6.324555320336759)
(21, 7, 1, 5.385164807134504)
(21, 7, 5, 5.0)
(21, 7, 10, 3.0)
(22, 7, 1, 4.123105625617661)
(22, 7, 5, 4.0)
(23, 7, 3, 6.324555320336759)
(23, 7, 4, 5.385164807134504)
(23, 7, 5, 5.385164807134504)
(24, 7, 10, 6.082762530298219)
(24, 7, 17, 4.242640687119285)
(26, 7, 1, 5.830951894845301)
(6, 8, 18, 1.4142135623730951)
(6, 8, 20, 2.23606797749979)
(11, 8, 20, 6.4031242374328485)
(12, 8, 1, 6.0)
(12, 8, 20, 6.082762530298219)
(13, 8, 16, 6.4031242374328485)
(13, 8, 20, 5.385164807134504)
(14, 8, 1, 6.082762530298219)
(14, 8, 13, 5.0)
(14, 8, 15, 4.47213595499958)
(14, 8, 16, 6.0)
(14, 8, 18, 6.324555320336759)
(14, 8, 20, 5.0)
(14, 8, 21, 4.47213595499958)
(15, 8, 18, 5.830951894845301)
(15, 8, 21, 5.830951894845301)
(16, 8, 15, 6.324555320336759)
(16, 8, 16, 6.082762530298219)
(17, 8, 13, 5.830951894845301)
(17, 8, 15, 6.324555320336759)
(17, 8, 18, 6.082762530298219)
(18, 8, 6, 5.656854249492381)
(18, 8, 18, 6.4031242374328485)
(18, 8, 21, 6.324555320336759)
(19, 8, 6, 5.656854249492381)
(19, 8, 13, 6.082762530298219)
(19, 8, 15, 6.082762530298219)
(19, 8, 16, 6.4031242374328485)
(20, 8, 6, 5.0)
(20, 8, 13, 5.0990195135927845)
(20, 8, 14, 5.0)
(20, 8, 15, 5.0)
(20, 8, 16, 5.0990195135927845)
(20, 8, 18, 4.47213595499958)
(20, 8, 20, 5.385164807134504)
(20, 8, 21, 5.656854249492381)
(21, 8, 6, 4.47213595499958)
(21, 8, 13, 5.0)
(21, 8, 14, 5.656854249492381)
(21, 8, 15, 5.0990195135927845)
(21, 8, 16, 5.830951894845301)
(21, 8, 18, 4.123105625617661)
(21, 8, 20, 5.385164807134504)
(21, 8, 21, 5.830951894845301)
(22, 8, 6, 6.082762530298219)
(22, 8, 13, 6.4031242374328485)
(22, 8, 18, 6.324555320336759)
(22, 8, 20, 6.0)
(24, 8, 13, 5.385164807134504)
(24, 8, 14, 6.324555320336759)
(24, 8, 15, 5.830951894845301)
(24, 8, 16, 6.082762530298219)
(24, 8, 20, 6.082762530298219)
(24, 8, 21, 6.4031242374328485)
(25, 8, 18, 6.4031242374328485)
(1, 9, 10, 5.385164807134504)
(1, 9, 17, 3.605551275463989)
(2, 9, 5, 5.0)
(2, 9, 17, 5.0)
(3, 9, 17, 6.082762530298219)
(5, 9, 4, 4.47213595499958)
(5, 9, 5, 4.123105625617661)
(5, 9, 10, 5.385164807134504)
(5, 9, 13, 6.0)
(5, 9, 17, 2.0)
(5, 9, 20, 6.0)
(6, 9, 15, 5.385164807134504)
(6, 9, 17, 1.0)
(6, 9, 18, 5.0)
(7, 9, 10, 5.0990195135927845)
(7, 9, 13, 6.324555320336759)
(7, 9, 17, 2.8284271247461903)
(8, 9, 4, 6.082762530298219)
(8, 9, 5, 5.656854249492381)
(8, 9, 10, 6.082762530298219)
(8, 9, 13, 6.4031242374328485)
(8, 9, 17, 2.8284271247461903)
(9, 9, 4, 5.656854249492381)
(9, 9, 10, 6.082762530298219)
(9, 9, 17, 3.605551275463989)
(10, 9, 4, 5.385164807134504)
(10, 9, 17, 4.123105625617661)
(11, 9, 13, 6.324555320336759)
(11, 9, 17, 3.1622776601683795)
(11, 9, 20, 6.324555320336759)
(12, 9, 4, 5.0990195135927845)
(12, 9, 5, 5.0990195135927845)
(12, 9, 17, 4.47213595499958)
(12, 9, 18, 5.0990195135927845)
(12, 9, 20, 5.830951894845301)
(13, 9, 10, 5.0)
(13, 9, 17, 3.1622776601683795)
(14, 9, 4, 6.082762530298219)
(14, 9, 5, 5.385164807134504)
(14, 9, 10, 5.830951894845301)
(14, 9, 17, 6.4031242374328485)
(15, 9, 10, 6.082762530298219)
(15, 9, 17, 4.47213595499958)
(15, 9, 18, 6.324555320336759)
(16, 9, 6, 4.47213595499958)
(16, 9, 16, 3.1622776601683795)
(16, 9, 18, 5.0)
(16, 9, 20, 4.123105625617661)
(17, 9, 10, 6.082762530298219)
(17, 9, 17, 6.082762530298219)
(17, 9, 18, 5.0)
(18, 9, 17, 5.830951894845301)
(19, 9, 17, 5.0990195135927845)
(20, 9, 17, 6.082762530298219)
(21, 9, 17, 4.47213595499958)
(22, 9, 17, 4.47213595499958)
(24, 9, 17, 5.385164807134504)
(25, 9, 17, 6.4031242374328485)
(26, 9, 6, 6.082762530298219)
(1, 10, 1, 4.0)
(1, 10, 2, 4.0)
(1, 10, 4, 4.0)
(1, 10, 7, 5.0)
(1, 10, 9, 5.656854249492381)
(1, 10, 13, 6.082762530298219)
(1, 10, 16, 5.385164807134504)
(1, 10, 17, 5.385164807134504)
(2, 10, 1, 4.123105625617661)
(2, 10, 2, 2.8284271247461903)
(2, 10, 3, 6.082762530298219)
(2, 10, 4, 3.1622776601683795)
(2, 10, 7, 4.47213595499958)
(2, 10, 13, 3.605551275463989)
(2, 10, 14, 3.0)
(2, 10, 15, 2.0)
(2, 10, 16, 3.0)
(2, 10, 17, 3.1622776601683795)
(2, 10, 18, 3.605551275463989)
(2, 10, 20, 4.0)
(3, 10, 1, 2.8284271247461903)
(3, 10, 2, 2.8284271247461903)
(3, 10, 3, 3.0)
(3, 10, 4, 2.8284271247461903)
(3, 10, 5, 3.1622776601683795)
(3, 10, 7, 3.1622776601683795)
(3, 10, 13, 3.1622776601683795)
(3, 10, 14, 3.0)
(3, 10, 15, 2.0)
(3, 10, 16, 3.1622776601683795)
(3, 10, 17, 3.605551275463989)
(3, 10, 18, 5.385164807134504)
(3, 10, 20, 4.0)
(4, 10, 1, 2.0)
(4, 10, 2, 2.0)
(4, 10, 3, 5.0)
(4, 10, 4, 4.242640687119285)
(4, 10, 5, 3.1622776601683795)
(4, 10, 7, 2.0)
(4, 10, 13, 3.1622776601683795)
(4, 10, 15, 2.0)
(4, 10, 16, 3.605551275463989)
(4, 10, 17, 3.605551275463989)
(4, 10, 18, 3.605551275463989)
(4, 10, 19, 4.242640687119285)
(5, 10, 1, 2.8284271247461903)
(5, 10, 2, 2.23606797749979)
(5, 10, 3, 5.0990195135927845)
(5, 10, 4, 5.0)
(5, 10, 7, 4.47213595499958)
(5, 10, 9, 3.0)
(5, 10, 13, 4.242640687119285)
(5, 10, 16, 3.0)
(5, 10, 17, 3.1622776601683795)
(5, 10, 18, 5.0)
(5, 10, 19, 5.656854249492381)
(5, 10, 20, 4.242640687119285)
(5, 10, 21, 4.123105625617661)
(6, 10, 15, 3.605551275463989)
(7, 10, 1, 5.0)
(7, 10, 2, 4.47213595499958)
(7, 10, 3, 5.830951894845301)
(7, 10, 4, 6.324555320336759)
(7, 10, 9, 5.0990195135927845)
(7, 10, 13, 6.0)
(7, 10, 14, 6.4031242374328485)
(7, 10, 16, 5.385164807134504)
(7, 10, 17, 6.0)
(7, 10, 18, 5.0)
(7, 10, 19, 6.082762530298219)
(7, 10, 20, 4.47213595499958)
(7, 10, 21, 6.4031242374328485)
(8, 10, 1, 3.1622776601683795)
(8, 10, 2, 3.0)
(8, 10, 9, 4.47213595499958)
(8, 10, 19, 6.0)
(8, 10, 21, 6.0)
(9, 10, 1, 4.242640687119285)
(9, 10, 2, 3.1622776601683795)
(9, 10, 3, 5.830951894845301)
(9, 10, 5, 6.324555320336759)
(9, 10, 9, 4.47213595499958)
(9, 10, 13, 4.123105625617661)
(9, 10, 16, 4.123105625617661)
(9, 10, 17, 5.830951894845301)
(9, 10, 18, 3.605551275463989)
(9, 10, 20, 5.0990195135927845)
(9, 10, 21, 4.242640687119285)
(10, 10, 1, 5.830951894845301)
(10, 10, 2, 5.0)
(10, 10, 16, 5.0)
(11, 10, 1, 4.123105625617661)
(11, 10, 2, 4.0)
(11, 10, 4, 5.0)
(11, 10, 5, 5.0)
(11, 10, 13, 5.0990195135927845)
(11, 10, 16, 4.47213595499958)
(11, 10, 17, 5.656854249492381)
(11, 10, 18, 6.0)
(11, 10, 19, 6.324555320336759)
(11, 10, 20, 5.0990195135927845)
(12, 10, 1, 2.23606797749979)
(12, 10, 2, 2.0)
(12, 10, 4, 6.324555320336759)
(12, 10, 5, 4.123105625617661)
(12, 10, 13, 2.8284271247461903)
(12, 10, 14, 6.082762530298219)
(12, 10, 16, 4.123105625617661)
(12, 10, 18, 4.47213595499958)
(13, 10, 1, 3.0)
(13, 10, 2, 3.1622776601683795)
(13, 10, 3, 4.242640687119285)
(13, 10, 4, 4.47213595499958)
(13, 10, 5, 5.0)
(13, 10, 9, 5.0)
(13, 10, 13, 5.0990195135927845)
(13, 10, 16, 3.1622776601683795)
(13, 10, 17, 5.830951894845301)
(13, 10, 18, 3.1622776601683795)
(13, 10, 19, 5.385164807134504)
(14, 10, 1, 4.0)
(14, 10, 3, 5.0)
(14, 10, 4, 5.656854249492381)
(14, 10, 5, 5.385164807134504)
(14, 10, 9, 6.082762530298219)
(14, 10, 16, 5.385164807134504)
(14, 10, 17, 6.0)
(14, 10, 18, 5.830951894845301)
(14, 10, 19, 5.830951894845301)
(15, 10, 1, 5.0)
(15, 10, 2, 4.47213595499958)
(15, 10, 3, 5.0)
(15, 10, 4, 5.385164807134504)
(15, 10, 5, 5.0990195135927845)
(15, 10, 6, 4.47213595499958)
(15, 10, 9, 5.0)
(15, 10, 13, 5.0990195135927845)
(15, 10, 16, 5.0990195135927845)
(15, 10, 17, 4.47213595499958)
(15, 10, 18, 5.385164807134504)
(15, 10, 19, 3.1622776601683795)
(16, 10, 1, 5.0990195135927845)
(16, 10, 2, 4.47213595499958)
(16, 10, 3, 4.47213595499958)
(16, 10, 4, 4.242640687119285)
(16, 10, 5, 6.324555320336759)
(16, 10, 13, 5.0990195135927845)
(16, 10, 16, 5.656854249492381)
(16, 10, 17, 4.123105625617661)
(16, 10, 18, 5.0)
(17, 10, 1, 5.385164807134504)
(17, 10, 2, 5.0)
(17, 10, 9, 6.324555320336759)
(17, 10, 17, 5.830951894845301)
(17, 10, 18, 6.0)
(18, 10, 1, 6.4031242374328485)
(18, 10, 2, 6.324555320336759)
(18, 10, 3, 6.324555320336759)
(18, 10, 13, 6.0)
(18, 10, 16, 5.385164807134504)
(18, 10, 17, 6.082762530298219)
(18, 10, 18, 5.385164807134504)
(19, 10, 1, 5.830951894845301)
(19, 10, 6, 6.082762530298219)
(19, 10, 16, 6.0)
(19, 10, 18, 5.0990195135927845)
(19, 10, 19, 6.324555320336759)
(21, 10, 1, 5.830951894845301)
(21, 10, 3, 6.082762530298219)
(21, 10, 4, 6.0)
(21, 10, 5, 6.082762530298219)
(21, 10, 7, 6.324555320336759)
(21, 10, 17, 5.830951894845301)
(21, 10, 19, 2.8284271247461903)
(22, 10, 1, 5.385164807134504)
(22, 10, 3, 5.830951894845301)
(22, 10, 11, 6.082762530298219)
(22, 10, 17, 6.4031242374328485)
(23, 10, 1, 6.0)
(23, 10, 3, 5.385164807134504)
(23, 10, 4, 5.385164807134504)
(23, 10, 5, 5.656854249492381)
(23, 10, 13, 6.0)
(24, 10, 1, 5.0)
(24, 10, 2, 5.0990195135927845)
(24, 10, 3, 5.830951894845301)
(24, 10, 4, 5.656854249492381)
(24, 10, 5, 6.082762530298219)
(24, 10, 7, 6.0)
(24, 10, 11, 5.0)
(24, 10, 13, 5.830951894845301)
(24, 10, 16, 5.830951894845301)
(24, 10, 17, 5.0990195135927845)
(24, 10, 18, 5.0)
(25, 10, 1, 5.0)
(25, 10, 2, 5.385164807134504)
(25, 10, 3, 5.830951894845301)
(25, 10, 4, 5.830951894845301)
(25, 10, 5, 5.385164807134504)
(25, 10, 13, 6.0)
(25, 10, 14, 5.830951894845301)
(25, 10, 16, 6.324555320336759)
(25, 10, 17, 5.0)
(25, 10, 19, 4.47213595499958)
(26, 10, 1, 5.385164807134504)
(26, 10, 2, 6.4031242374328485)
(26, 10, 11, 5.0990195135927845)
(26, 10, 13, 6.4031242374328485)
(1, 11, 18, 3.605551275463989)
(1, 11, 20, 5.0990195135927845)
(2, 11, 18, 3.605551275463989)
(2, 11, 20, 5.0)
(3, 11, 18, 5.0)
(3, 11, 20, 6.082762530298219)
(4, 11, 18, 4.0)
(4, 11, 20, 4.242640687119285)
(6, 11, 15, 6.4031242374328485)
(6, 11, 18, 3.1622776601683795)
(6, 11, 20, 6.082762530298219)
(7, 11, 21, 3.605551275463989)
(9, 11, 18, 4.123105625617661)
(9, 11, 21, 4.47213595499958)
(11, 11, 20, 6.082762530298219)
(14, 11, 1, 5.0)
(15, 11, 5, 4.47213595499958)
(15, 11, 18, 5.0)
(16, 11, 1, 5.0)
(16, 11, 5, 5.0)
(16, 11, 19, 5.0)
(17, 11, 1, 3.605551275463989)
(18, 11, 18, 5.0)
(19, 11, 1, 5.385164807134504)
(20, 11, 18, 4.242640687119285)
(21, 11, 1, 3.605551275463989)
(21, 11, 18, 5.0)
(22, 11, 1, 2.0)
(22, 11, 10, 6.082762530298219)
(22, 11, 13, 4.47213595499958)
(22, 11, 16, 4.242640687119285)
(22, 11, 18, 6.4031242374328485)
(23, 11, 1, 3.0)
(23, 11, 16, 5.830951894845301)
(24, 11, 1, 3.0)
(24, 11, 10, 5.830951894845301)
(25, 11, 1, 2.8284271247461903)
(25, 11, 18, 5.0)
(26, 11, 1, 2.23606797749979)
(26, 11, 10, 5.656854249492381)
(26, 11, 13, 3.1622776601683795)
(26, 11, 21, 2.8284271247461903)
(1, 12, 4, 3.605551275463989)
(1, 12, 19, 3.0)
(1, 12, 20, 5.385164807134504)
(2, 12, 4, 4.47213595499958)
(2, 12, 19, 4.0)
(3, 12, 4, 5.0)
(3, 12, 18, 6.324555320336759)
(3, 12, 19, 5.0)
(3, 12, 20, 6.324555320336759)
(4, 12, 4, 5.385164807134504)
(4, 12, 17, 6.324555320336759)
(4, 12, 18, 5.830951894845301)
(4, 12, 19, 5.0)
(4, 12, 20, 5.0)
(5, 12, 19, 5.0)
(5, 12, 20, 6.0)
(6, 12, 3, 4.123105625617661)
(6, 12, 4, 3.605551275463989)
(6, 12, 5, 1.4142135623730951)
(6, 12, 15, 4.47213595499958)
(6, 12, 16, 5.0990195135927845)
(6, 12, 17, 4.242640687119285)
(7, 12, 4, 6.082762530298219)
(7, 12, 13, 6.4031242374328485)
(7, 12, 18, 6.324555320336759)
(7, 12, 19, 5.385164807134504)
(8, 12, 4, 6.082762530298219)
(8, 12, 19, 5.385164807134504)
(9, 12, 18, 6.324555320336759)
(9, 12, 19, 5.385164807134504)
(9, 12, 20, 6.324555320336759)
(10, 12, 13, 6.082762530298219)
(10, 12, 19, 5.385164807134504)
(11, 12, 4, 5.830951894845301)
(11, 12, 13, 5.0990195135927845)
(11, 12, 19, 5.0990195135927845)
(12, 12, 4, 6.082762530298219)
(12, 12, 6, 5.830951894845301)
(12, 12, 19, 5.385164807134504)
(13, 12, 13, 5.0990195135927845)
(13, 12, 19, 5.0)
(14, 12, 6, 5.0990195135927845)
(14, 12, 19, 5.0)
(14, 12, 21, 5.0)
(15, 12, 19, 5.0990195135927845)
(16, 12, 6, 6.324555320336759)
(16, 12, 19, 5.0990195135927845)
(17, 12, 6, 6.324555320336759)
(17, 12, 19, 5.0990195135927845)
(19, 12, 6, 6.324555320336759)
(20, 12, 6, 5.830951894845301)
(24, 12, 19, 6.324555320336759)
(25, 12, 19, 6.324555320336759)
(26, 12, 19, 5.385164807134504)
(1, 13, 3, 2.8284271247461903)
(1, 13, 4, 3.1622776601683795)
(1, 13, 5, 2.0)
(1, 13, 7, 2.23606797749979)
(1, 13, 10, 3.1622776601683795)
(2, 13, 3, 3.0)
(2, 13, 4, 1.4142135623730951)
(2, 13, 5, 1.0)
(2, 13, 7, 2.23606797749979)
(2, 13, 10, 2.8284271247461903)
(2, 13, 17, 4.123105625617661)
(2, 13, 19, 3.1622776601683795)
(3, 13, 1, 2.0)
(3, 13, 3, 2.23606797749979)
(3, 13, 4, 2.0)
(3, 13, 5, 2.23606797749979)
(3, 13, 7, 2.0)
(3, 13, 10, 2.23606797749979)
(3, 13, 14, 4.0)
(3, 13, 16, 3.605551275463989)
(3, 13, 17, 3.605551275463989)
(3, 13, 19, 3.605551275463989)
(3, 13, 20, 2.8284271247461903)
(4, 13, 3, 2.23606797749979)
(4, 13, 4, 2.23606797749979)
(4, 13, 5, 2.23606797749979)
(4, 13, 7, 2.0)
(4, 13, 10, 3.1622776601683795)
(4, 13, 14, 4.123105625617661)
(4, 13, 17, 3.1622776601683795)
(4, 13, 19, 3.0)
(4, 13, 20, 3.605551275463989)
(5, 13, 1, 2.0)
(5, 13, 3, 3.605551275463989)
(5, 13, 4, 1.4142135623730951)
(5, 13, 5, 1.0)
(5, 13, 7, 1.4142135623730951)
(5, 13, 9, 3.605551275463989)
(5, 13, 10, 4.0)
(5, 13, 14, 2.8284271247461903)
(5, 13, 16, 3.1622776601683795)
(5, 13, 19, 4.123105625617661)
(5, 13, 20, 2.8284271247461903)
(6, 13, 5, 3.605551275463989)
(7, 13, 1, 2.23606797749979)
(7, 13, 3, 4.123105625617661)
(7, 13, 4, 2.8284271247461903)
(7, 13, 5, 2.0)
(7, 13, 9, 3.605551275463989)
(7, 13, 10, 4.242640687119285)
(7, 13, 12, 4.123105625617661)
(7, 13, 14, 2.23606797749979)
(7, 13, 16, 3.0)
(7, 13, 17, 4.47213595499958)
(7, 13, 19, 4.242640687119285)
(8, 13, 3, 3.605551275463989)
(8, 13, 4, 3.1622776601683795)
(8, 13, 5, 3.0)
(8, 13, 9, 2.23606797749979)
(8, 13, 17, 5.0)
(8, 13, 18, 3.0)
(8, 13, 19, 4.47213595499958)
(8, 13, 20, 3.0)
(9, 13, 3, 4.242640687119285)
(9, 13, 4, 4.123105625617661)
(9, 13, 5, 2.23606797749979)
(9, 13, 7, 3.1622776601683795)
(9, 13, 10, 3.1622776601683795)
(9, 13, 17, 3.605551275463989)
(9, 13, 18, 3.1622776601683795)
(9, 13, 19, 4.242640687119285)
(9, 13, 20, 5.0)
(10, 13, 1, 5.0990195135927845)
(10, 13, 3, 5.656854249492381)
(10, 13, 4, 4.47213595499958)
(10, 13, 5, 4.123105625617661)
(10, 13, 12, 5.0)
(10, 13, 17, 4.47213595499958)
(10, 13, 19, 5.0)
(10, 13, 20, 4.242640687119285)
(11, 13, 1, 5.0)
(11, 13, 4, 5.385164807134504)
(11, 13, 5, 5.0990195135927845)
(11, 13, 9, 5.385164807134504)
(11, 13, 10, 6.4031242374328485)
(11, 13, 12, 5.0990195135927845)
(11, 13, 14, 4.123105625617661)
(11, 13, 17, 4.123105625617661)
(11, 13, 18, 3.1622776601683795)
(11, 13, 19, 4.47213595499958)
(12, 13, 3, 5.830951894845301)
(12, 13, 4, 4.123105625617661)
(12, 13, 5, 4.123105625617661)
(12, 13, 7, 5.0)
(12, 13, 10, 6.082762530298219)
(12, 13, 14, 4.47213595499958)
(12, 13, 15, 3.1622776601683795)
(12, 13, 17, 4.47213595499958)
(12, 13, 18, 5.385164807134504)
(12, 13, 20, 6.082762530298219)
(12, 13, 21, 6.324555320336759)
(13, 13, 1, 2.0)
(13, 13, 3, 5.385164807134504)
(13, 13, 4, 4.123105625617661)
(13, 13, 5, 4.0)
(13, 13, 10, 5.0990195135927845)
(13, 13, 12, 4.123105625617661)
(13, 13, 14, 3.0)
(13, 13, 16, 3.1622776601683795)
(13, 13, 17, 4.123105625617661)
(13, 13, 18, 3.0)
(13, 13, 19, 5.0)
(13, 13, 21, 6.0)
(14, 13, 1, 4.0)
(14, 13, 3, 5.656854249492381)
(14, 13, 4, 5.385164807134504)
(14, 13, 5, 5.0990195135927845)
(14, 13, 8, 5.0990195135927845)
(14, 13, 14, 5.385164807134504)
(14, 13, 16, 5.0990195135927845)
(14, 13, 18, 4.123105625617661)
(14, 13, 19, 5.0990195135927845)
(14, 13, 20, 4.242640687119285)
(14, 13, 21, 4.47213595499958)
(15, 13, 1, 3.0)
(15, 13, 3, 5.385164807134504)
(15, 13, 4, 4.0)
(15, 13, 5, 4.123105625617661)
(15, 13, 6, 3.605551275463989)
(15, 13, 10, 6.082762530298219)
(15, 13, 14, 2.8284271247461903)
(15, 13, 17, 4.47213595499958)
(15, 13, 18, 4.47213595499958)
(16, 13, 1, 5.0)
(16, 13, 3, 5.0)
(16, 13, 4, 4.47213595499958)
(16, 13, 5, 4.123105625617661)
(16, 13, 6, 4.0)
(16, 13, 10, 5.385164807134504)
(16, 13, 14, 4.242640687119285)
(16, 13, 15, 3.1622776601683795)
(16, 13, 17, 5.385164807134504)
(16, 13, 18, 3.605551275463989)
(16, 13, 19, 5.0990195135927845)
(16, 13, 20, 3.605551275463989)
(16, 13, 21, 5.656854249492381)
(17, 13, 1, 3.1622776601683795)
(17, 13, 3, 5.0)
(17, 13, 4, 5.0990195135927845)
(17, 13, 5, 5.0)
(17, 13, 6, 4.123105625617661)
(17, 13, 8, 3.605551275463989)
(17, 13, 14, 3.1622776601683795)
(17, 13, 18, 2.23606797749979)
(17, 13, 19, 6.0)
(17, 13, 20, 2.23606797749979)
(18, 13, 1, 4.47213595499958)
(18, 13, 3, 3.0)
(18, 13, 4, 4.242640687119285)
(18, 13, 5, 4.47213595499958)
(18, 13, 6, 5.0)
(18, 13, 10, 5.0)
(18, 13, 15, 4.123105625617661)
(18, 13, 17, 6.0)
(18, 13, 18, 2.23606797749979)
(18, 13, 19, 6.324555320336759)
(18, 13, 20, 2.23606797749979)
(18, 13, 21, 4.123105625617661)
(19, 13, 1, 4.47213595499958)
(19, 13, 3, 5.656854249492381)
(19, 13, 5, 5.0990195135927845)
(19, 13, 6, 4.0)
(19, 13, 8, 2.8284271247461903)
(19, 13, 14, 4.0)
(19, 13, 15, 3.605551275463989)
(19, 13, 16, 4.242640687119285)
(19, 13, 17, 6.324555320336759)
(19, 13, 18, 4.123105625617661)
(19, 13, 20, 2.8284271247461903)
(20, 13, 1, 4.47213595499958)
(20, 13, 3, 5.0)
(20, 13, 4, 5.385164807134504)
(20, 13, 5, 6.082762530298219)
(20, 13, 6, 4.123105625617661)
(20, 13, 8, 3.605551275463989)
(20, 13, 14, 4.123105625617661)
(20, 13, 15, 4.0)
(20, 13, 16, 4.47213595499958)
(20, 13, 17, 6.082762530298219)
(20, 13, 18, 5.0)
(20, 13, 20, 5.0)
(21, 13, 3, 5.830951894845301)
(21, 13, 4, 4.0)
(21, 13, 5, 4.47213595499958)
(21, 13, 6, 4.242640687119285)
(21, 13, 8, 3.605551275463989)
(21, 13, 14, 5.0)
(21, 13, 15, 4.47213595499958)
(21, 13, 16, 5.0)
(21, 13, 17, 6.082762530298219)
(21, 13, 18, 2.23606797749979)
(21, 13, 19, 3.1622776601683795)
(21, 13, 20, 3.1622776601683795)
(22, 13, 6, 5.0990195135927845)
(22, 13, 8, 4.47213595499958)
(22, 13, 11, 5.830951894845301)
(22, 13, 14, 4.123105625617661)
(22, 13, 15, 3.1622776601683795)
(22, 13, 17, 6.4031242374328485)
(22, 13, 18, 4.47213595499958)
(22, 13, 19, 6.324555320336759)
(22, 13, 20, 5.0)
(23, 13, 3, 5.385164807134504)
(23, 13, 4, 5.830951894845301)
(23, 13, 5, 5.0990195135927845)
(23, 13, 10, 6.4031242374328485)
(23, 13, 14, 5.0990195135927845)
(23, 13, 15, 5.0990195135927845)
(23, 13, 18, 6.324555320336759)
(23, 13, 21, 4.47213595499958)
(24, 13, 3, 6.082762530298219)
(24, 13, 4, 6.4031242374328485)
(24, 13, 6, 5.0990195135927845)
(24, 13, 8, 3.605551275463989)
(24, 13, 10, 5.0)
(24, 13, 14, 4.47213595499958)
(24, 13, 15, 5.0)
(24, 13, 18, 6.4031242374328485)
(24, 13, 19, 5.830951894845301)
(25, 13, 6, 5.0)
(25, 13, 10, 5.385164807134504)
(25, 13, 14, 5.656854249492381)
(25, 13, 15, 3.605551275463989)
(25, 13, 16, 3.0)
(25, 13, 17, 5.385164807134504)
(25, 13, 18, 5.0)
(25, 13, 20, 5.0)
(26, 13, 3, 5.0990195135927845)
(26, 13, 6, 4.123105625617661)
(26, 13, 10, 5.0990195135927845)
(26, 13, 11, 5.0)
(26, 13, 14, 4.123105625617661)
(26, 13, 16, 3.605551275463989)
(26, 13, 18, 2.23606797749979)
(26, 13, 20, 2.0)
(26, 13, 21, 4.47213595499958)
(1, 14, 16, 6.082762530298219)
(2, 14, 10, 3.1622776601683795)
(2, 14, 16, 5.0990195135927845)
(3, 14, 1, 4.242640687119285)
(3, 14, 10, 5.0)
(3, 14, 13, 5.656854249492381)
(3, 14, 16, 3.1622776601683795)
(4, 14, 5, 3.1622776601683795)
(4, 14, 13, 5.385164807134504)
(4, 14, 20, 6.082762530298219)
(5, 14, 13, 5.0)
(6, 14, 16, 5.830951894845301)
(7, 14, 5, 5.0)
(7, 14, 10, 4.242640687119285)
(7, 14, 13, 4.123105625617661)
(7, 14, 16, 4.47213595499958)
(11, 14, 13, 6.4031242374328485)
(12, 14, 1, 6.082762530298219)
(12, 14, 10, 6.082762530298219)
(12, 14, 13, 4.242640687119285)
(13, 14, 13, 3.605551275463989)
(13, 14, 20, 4.242640687119285)
(14, 14, 13, 5.0990195135927845)
(14, 14, 16, 4.0)
(14, 14, 18, 6.4031242374328485)
(14, 14, 21, 6.0)
(15, 14, 13, 5.0)
(16, 14, 13, 2.23606797749979)
(16, 14, 15, 3.605551275463989)
(16, 14, 16, 5.0990195135927845)
(16, 14, 18, 4.47213595499958)
(16, 14, 21, 2.23606797749979)
(17, 14, 13, 3.0)
(17, 14, 16, 5.0)
(17, 14, 18, 5.830951894845301)
(17, 14, 21, 2.0)
(18, 14, 16, 4.123105625617661)
(18, 14, 20, 5.0990195135927845)
(19, 14, 13, 2.23606797749979)
(19, 14, 21, 4.123105625617661)
(20, 14, 8, 5.0990195135927845)
(20, 14, 13, 2.23606797749979)
(20, 14, 15, 2.8284271247461903)
(20, 14, 16, 4.0)
(20, 14, 18, 5.385164807134504)
(20, 14, 21, 2.23606797749979)
(21, 14, 8, 3.0)
(21, 14, 13, 2.0)
(21, 14, 15, 4.242640687119285)
(21, 14, 16, 5.0)
(21, 14, 20, 2.8284271247461903)
(21, 14, 21, 2.23606797749979)
(22, 14, 6, 6.082762530298219)
(22, 14, 13, 2.23606797749979)
(22, 14, 16, 4.123105625617661)
(22, 14, 21, 2.23606797749979)
(23, 14, 6, 6.324555320336759)
(23, 14, 13, 2.23606797749979)
(23, 14, 15, 5.830951894845301)
(23, 14, 16, 6.324555320336759)
(23, 14, 21, 2.23606797749979)
(24, 14, 8, 5.0)
(24, 14, 13, 2.23606797749979)
(24, 14, 18, 5.385164807134504)
(24, 14, 20, 4.242640687119285)
(24, 14, 21, 2.23606797749979)
(25, 14, 10, 4.242640687119285)
(25, 14, 13, 2.8284271247461903)
(25, 14, 21, 2.23606797749979)
(26, 14, 13, 2.23606797749979)
(26, 14, 21, 2.23606797749979)
(1, 15, 1, 6.082762530298219)
(1, 15, 2, 6.0)
